Principal_Component_1,Principal_Component_2,login
-1.9246521195746127,0.14531669314481152,6up-b
-1.000465841406054,-0.27974403154083577,702studio
-1.4494110204513515,0.18497297734652043,709881059
-1.875774616571852,0.08825601036719678,719257898
0.9375782564493161,0.6972588323336614,73410
-1.9604688975724225,-0.0889468171386399,7351015
1.7950285629143286,-0.4334313745002706,73VW
3.7712661907693907,-0.14437932593849037,74th
5.154268067642962,5.365370726081609,75py
-1.3086924255529104,-0.0740369638132279,7610venki
-1.0522277842932248,-0.13987627918849435,76ahmad
-0.08192291358947099,-0.3692085945646925,777Cyril
-1.4971840379100907,-0.24815488436355104,777euth
-0.7372068254527703,-0.10817904614130357,77EnderGuy77
-1.596740234339415,-0.17002241064945728,77WhyNot
-1.9915901266085774,0.8308980339720504,77degrees
-1.6932258392705806,0.07645171973090578,782125-Hal
0.6412133072271651,-0.021347746228974722,7893
-0.382324726346994,-0.363105145908726,79B0Y
0.08612525007961436,-0.3763520004935071,7Downzy
0.1322670073599102,-0.3610233262426611,7L7K
-0.23316723358283495,-0.35944263315504005,7anooch
-2.1601676339373914,0.08867414268608675,7azema7med
-2.0931361811624396,-0.060513023469286595,7hfi
-2.3212166412569117,0.13938213286746062,7hh7
-0.5210242813249926,0.5023197362293214,7huannn
-2.1983489718887643,-0.03371809623430696,7matclash
-0.8427048410837147,-0.3469962164277613,7ossam26
1.6038901543786823,-0.12389108532663426,7thCode
-2.089876946035564,-0.034423426820710146,7xrohan
-0.04394935948835415,-0.5942471034849176,7yadjiman7
-1.9535869438246698,-0.15012471319574341,7zk1014
-2.131031253951659,0.16862627329161092,8-Waste
-0.7625723750938043,-0.10709265131993788,8-por
0.869113018667914,0.40858752249783364,8042duffy
-0.6745303452742637,-0.04632111598517489,809144633
-1.9467675069298713,0.04115319315170386,827aaron
-2.4115109285573486,0.12549789678220166,872381
-0.26714384707927696,0.6426909141316343,888kr
-0.9477559811844364,-0.2835664745095329,88gravessong
-1.4611583293060437,-0.02879479843920994,88ili88
-2.0339178228389123,-0.04280781275347856,894523
0.962443019862439,-0.03055855233739441,89sooner
-0.5980696826753923,-0.12672836795359993,8Krystof8
-0.2695098311521305,-0.21659821472876678,8abak
-1.6214102374126147,0.12736872942744334,8b1t
4.463184101672371,-1.2801117817552607,8bit-wraith
-1.6252284211648442,-0.05402328141419752,8dnvp2m3q
1.1571660161240889,0.7610256927681097,8f00ff
-0.07183370249762999,-0.19393555135478124,8leak
0.12458864196436599,-0.5799705372929836,8mo10dance
-1.186659497927137,-0.19455547670253548,8thSea
0.40829864527617565,-0.25612532664123194,90Niko
-2.2541851884819604,-0.00980503328791274,90ccruzr
-0.722353196420344,-0.03540023802023704,90sCraig
-1.5335005905235155,-0.006054870782901551,91ko
-2.530941595843518,0.03166153009141853,920naoki
-2.6919906031630383,0.08236952027279242,925PRESSUREGLASS
0.06650230493575647,-0.13164179174360474,92lucio92
-1.224147634073049,-0.09453041468244233,93372377
1.5085307165751345,-0.6270187950785533,940smiley
2.6338622657542277,2.1353270692322135,941design
-1.1320264609470532,-0.27470931460033543,95J1n9u
3.030013951950006,8.395985201903416,9600dev
0.5240341967894301,-0.6162189212435416,969flash
-2.045220557953327,-0.01453638816568632,97kuek
-2.128625830807312,-0.0441647524697416,999-Shawnie
0.10123247278291099,-0.16222868327255674,99williamsdav
0.044611535539880356,-0.5147616860052648,9alvaro0
1.1194599853040836,-0.6650177919186054,9c5s
0.016996957263885847,0.055659059238524614,9deok
-2.6919906031630383,0.08236952027279242,9llmy
-1.0319637699198632,-0.10439640467028066,9m-pwn
-0.9598372627620806,-0.04829448421932053,9ninee
-2.4117490988962844,0.013802853300075912,9robotise
-0.6591144078773228,-0.4360601729902323,A-9-SOVOS
0.7027242397491195,-0.04292249027915416,A-Abedi
-2.247679007037484,0.0390313362750635,A-Akrm
