real_human_author,pull_request_id,comments_by_human_maintainers
alterfero,3084851690,0
no4jargon,3084852040,0
PauloPeres,3084852315,0
yu314-coder,3084858192,0
atimics,3084859266,0
PauloPeres,3084859937,0
N3b3x,3084863040,0
N3b3x,3084868429,0
yu314-coder,3084875345,0
PauloPeres,3084881868,0
ezyang,3084883567,0
kobst,3084888030,0
nnn1111n,3084894624,0
lcgenereux13,3084895537,0
uopcoffee,3084895595,0
fol2,3084898564,0
NotJeremyLiu,3084899673,0
ezyang,3084902225,0
NotJeremyLiu,3084904299,0
yu314-coder,3084904301,0
enznear,3084907865,0
sol5000,3084916629,0
enznear,3084919074,0
ciscoch,3084920189,0
bryandebourbon,3084925439,0
NotJeremyLiu,3084927594,0
ezyang,3084928450,0
fsuels,3084929209,0
inshell-art,3084929692,0
ezyang,3084929779,0
fsuels,3084931687,0
fsuels,3084933368,0
fsuels,3084934298,0
JGAVEN,3084937229,0
fsuels,3084938102,0
ciscoch,3084939597,0
fsuels,3084940324,0
fsuels,3084942040,0
lochner-lw,3084942264,0
jamesyoung93,3084943764,0
NotJeremyLiu,3084943837,0
fsuels,3084944056,0
ajbatac,3084946087,0
NotJeremyLiu,3084946475,0
fsuels,3084949516,0
fsuels,3084955704,0
fsuels,3084956249,0
0b5013732,3084956460,0
fsuels,3084956948,0
ezyang,3084957461,0
LUX-YU,3084958791,0
fsuels,3084959505,0
ezyang,3084961764,0
ezyang,3084964258,0
LUX-YU,3084964658,0
fsuels,3084966048,0
fsuels,3084966512,0
ezyang,3084973882,0
dawmthedev,3084976559,0
Rodco2020,3084976578,0
ianwagner,3084985921,0
Jamsheed-CS,3084988782,0
AnonymousFatherAndInvestor,3084989433,0
danieliser,3084992272,0
jrkropp,3084995965,0
JerryHung1030,3084999591,0
sol5000,3085000147,0
ezyang,3085001292,0
bennyhartnett,3085005689,0
fol2,3085005865,0
marktoda,3085006636,0
dawmthedev,3085010647,0
ezyang,3085013213,0
fsuels,3085040928,0
jrkropp,3085041956,0
alexwoolford,3085042769,0
recalledz,3245707043,0
Antonio-Diaz,3245704796,0
parthfloyd,3245702808,0
atariryuma,3245701143,0
Raalmonk,3245700369,0
supermarsx,3245699656,0
skyde,3245699260,0
Kodamonkey,3245696708,0
jackandcarter,3245696690,0
saltman80,3245695074,0
supermarsx,3245694528,0
ElTiko94,3245693603,0
vix-4800,3245693029,0
Jake-Gibbons,3245692577,0
minega,3245689993,0
bduble,3245687147,0
Razzleberrytt,3245686660,0
dan-clusterpoint,3245686176,0
rboard321,3245685514,0
ElTiko94,3245685166,0
wxs3109,3245684974,0
supermarsx,3245684916,0
benhymans,3245684757,0
himanshugupta30062,3245684145,0
ChangeinX,3245683883,0
Razzleberrytt,3245683124,0
dmorazzini23,3245682073,0
Nard248,3245681928,0
ElTiko94,3245681432,0
vgpunks,3245678139,0
Nard248,3245678055,0
mcorrig4,3245677720,0
tosincode,3245677620,0
dan-clusterpoint,3245676977,0
stephenszpak,3245676615,0
djmoore711,3245676573,0
sage-mt07,3245676413,0
Fawazaro213,3245675983,0
vgpunks,3245674634,0
vgpunks,3245674144,0
HelloEnkio,3245674087,0
EoghannIrving,3245673777,0
usexless,3245673281,0
DuckiesLove,3245672421,0
vgpunks,3245668641,0
dsverLL,3245667690,0
vgpunks,3245666940,0
petervflocke,3245666768,0
BlindsidedGames,3245666224,0
guyfromajax,3245666135,0
Ahsan-Zaheer,3245664682,0
EoghannIrving,3245661833,0
teniee,3245660828,0
Nard248,3245660165,0
salapsid,3245660028,0
Asadch1979,3245659489,0
turdjali,3245657787,0
AsaTyr2018,3245657783,0
tacheshun,3245656073,0
lmitch72,3245655641,0
dashort,3245654455,0
tobo37,3245653368,0
MForofontov,3245652505,0
SirMathhman,3245652495,0
Alavanca360,3245652485,0
kilzid,3245652384,0
Razzleberrytt,3245651615,0
QG-informatique,3245649169,0
ddow,3245648389,0
ddumaa,3245648365,0
Omoluabi1003,3245647971,0
mullinmax,3245644931,0
Nard248,3245640497,0
Razzleberrytt,3245639557,0
EmzarGu,3245639110,0
Just-Joe-Barnes,3245638613,0
bleonheart,3245638042,0
ElTiko94,3245634068,0
ddow,3245633881,0
Parmjot23,3245632833,0
mullinmax,3245632705,0
Razzleberrytt,3245632162,0
sandys,3245632052,0
suzyeaston,3245631348,0
LoireLab,3245628980,0
ayjays132,3245628689,0
bgosalci,3245627534,0
samuelpcarter,3245625422,0
mgisrael393823,3245625349,0
bleonheart,3245624731,0
ravenoak,3245624406,0
ayjays132,3245624230,0
Adembaba38,3245624050,0
potapovdp,3245622632,0
coldworld22,3245621694,0
dsmedeiros,3245621287,0
Alavanca360,3245620152,0
PawelWielga,3245616725,0
ChangeinX,3245614525,0
ragallardom,3203086900,0
B0ss-M,3203087917,0
Lea3D,3203090654,0
AlexBomber12,3203092312,0
supermarsx,3203097408,0
esarks,3203104349,0
Oxeigns,3203104444,0
ZainNatour,3203106069,0
antialias,3203108944,0
cmorett,3203110042,0
Amtho,3203110996,0
EnvrA,3203112562,0
ragallardom,3203113328,0
benjamin-leifer,3203114510,0
lostprojects,3203115459,0
danielpaul,3203120613,0
aobolensk,3203120997,0
Koden02,3203121654,0
AT-KB,3203122894,0
Baaggii,3203123149,0
EnvrA,3203123907,0
Dylmoco,3203138166,0
estensen,3203139175,0
thosoo,3203140494,0
aeplager,3203140511,0
dannybellieveit,3203142260,0
nkearse1,3203143158,0
gs1780,3203145342,0
robbrooksddm,3203149634,0
wboxxx,3203149866,0
sammygluck,3203156034,0
pterkrsz,3203156457,0
Lea3D,3203156685,0
Spectavi,3203156756,0
supermarsx,3203160010,0
HGhurbani,3203161620,0
AustinJR6,3203168470,0
ahmadien,3203172471,0
eisnerw,3203173684,0
keeganpaleshi,3173917420,0
tradebotnan,3173920202,0
clcriswell,3173920946,0
starline,3173921312,0
jaidencode,3173927476,0
arran4,3173927862,0
AlinariC,3173932070,0
iofro,3173937186,0
argon-analytik,3173938585,0
TakashiSasaki,3173938750,0
ShadowGlass0,3173938831,0
digdug26,3173938867,0
argon-analytik,3173939936,0
Valithron,3173940122,0
antialias,3173940569,0
digdug26,3173941693,0
ottohahn,3173941804,0
Valithron,3173941858,0
muhanadk13,3173942595,0
bduble,3173942648,0
keeganpaleshi,3173942859,0
rafalohaki,3173943430,0
rafalohaki,3173943485,0
jehiel1311,3173946022,0
Kaida-Amethyst,3173946336,0
gramjos,3173947207,0
DukeOfEtiquette,3173947550,0
rafalohaki,3173948286,0
TakashiSasaki,3173949221,0
yuga1000,3173949615,0
syahrullrmdhn,3173951136,0
keeganpaleshi,3173952347,0
rafalohaki,3173952520,0
jbastard,3173953736,0
Laurent-Pannetier,3173957680,0
rashwin88,3173969523,0
rafalohaki,3173972730,0
rafalohaki,3173973990,0
abdulelahragih,3173974113,0
therealjohndough,3173974585,0
ravsperiments,3173974661,0
BalloonChamp,3173974987,0
futurediffusion,3173975412,0
rabii-chaarani,3173975486,0
hiraokadaisuke,3173975718,0
LenCastA,3173975953,0
Zacharyjs23,3173978855,0
Laurent-Pannetier,3173979049,0
gpihl,3173983097,0
rafalohaki,3173985258,0
tradebotnan,3173990614,0
TakashiSasaki,3173991014,0
bduble,3173997017,0
ssyounge,3173999971,0
rashwin88,3174004950,0
Valithron,3174006032,0
keeganpaleshi,3174010065,0
AlinariC,3174012628,0
Kaida-Amethyst,3174012887,0
hiraokadaisuke,3174013961,0
keeganpaleshi,3174018723,0
shadman-a,3174019891,0
rehkad,3174020902,0
LenCastA,3174021897,0
buildwithjeremy,3174022537,0
flyblackbox,3174023304,0
jbastard,3174023778,0
hiraokadaisuke,3174029318,0
Zacharyjs23,3174031792,0
Valithron,3174034558,0
Zacharyjs23,3174036746,0
Zacharyjs23,3174040593,0
Zacharyjs23,3174044288,0
NickgotGitHub,3174047763,0
leesangmin4533,3174062245,0
Virsoh,3174062705,0
mahomus1,3174067201,0
DevonTheDev,3174068115,0
Renvulf,3174069973,0
dpsjksjx900,3174073837,0
Valithron,3174077193,0
AlinariC,3174081799,0
Virsoh,3174084573,0
Chatsito58,3174084638,0
bryanschmidty,3174085590,0
nashspence,3174087392,0
Juangunner4,3174087651,0
mike2153,3174090438,0
Lainelle,3174092420,0
ryantxr,3174093099,0
reona-investing,3174095134,0
cdleary,3174095875,0
johnoconnor0,3174098863,0
PCVirus,3174101745,0
argon-analytik,3174106857,0
argon-analytik,3174107846,0
4t0m15,3174108957,0
KnotEnvy,3174109432,0
AlinariC,3174113252,0
hiraokadaisuke,3174113254,0
ItsRadIGuess,3115712611,0
gorock007,3115712017,0
HavenlyECO,3115711635,0
24BS,3115711543,0
lucasnpires,3115711451,0
itsspin,3115708893,0
rusticlion,3115707752,0
vdeohhmi,3115706706,0
edkuart,3115706359,0
asafelobotomy,3115705999,0
hofmannsven,3115704799,0
Quantum343,3115704528,0
RainRat,3115704134,0
Darielquinta,3115703953,0
zintus,3115703803,0
jacobrmount,3115702857,0
flaxos,3115702802,0
EliasAllan,3115701701,0
Djobleezy,3115701055,0
Dene33,3115700869,0
HemHem07,3115700530,0
Gh05d,3115700081,0
edkuart,3115699533,0
benjaminchait,3115698780,0
protagorai,3115694629,0
Indom-hub,3115694461,0
cat-stack-boop,3115693027,0
yousifa2005,3115692631,0
roopeshdhara,3115691660,0
mbirochan,3115690674,0
kabright318,3115689420,0
serversorcerer,3115687374,0
Abarande,3115686285,0
Matt-17,3115685614,0
maxflex,3115685610,0
rusticlion,3115685541,0
jacobrmount,3115684999,0
AWash227,3115684618,0
ericTsiliacos,3115684043,0
furcas346,3115683103,0
dionysuzx,3115682619,0
AWash227,3115682029,0
rodneyg,3115681894,0
dimaosipa,3115681440,0
bwhurd,3115680320,0
Gealiss,3115680248,0
pmarquees,3115679072,0
STRHercules,3115678833,0
ALU-Kid,3115678340,0
Codys12,3115678124,0
MotasemZa,3115678008,0
yuriisurzhykov,3115677739,0
lorempipsum,3115677255,0
BibleChorus,3115676591,0
CamDevv,3115674814,0
voftec,3115674607,0
shubhamcodez,3115673384,0
NobleSpartan6,3115672806,0
MuhammadMaazA,3115671421,0
dangus21,3115671341,0
flickleafy,3115671237,0
sxfoster,3115668870,0
Jleodez,3115668736,0
llamnuds,3115668694,0
POWERDANIEL,3115668209,0
scottfig,3115668158,0
konayuki002,3115668054,0
Vanderbiller,3115667957,0
jose1barra,3115667908,0
cabo-2,3115667677,0
saajbhatia,3115667561,0
gariem,3115667337,0
e-t-o-v-o,3115667178,0
dvolk,3115666486,0
Djobleezy,3115666280,0
elh0mbr3,3115665979,0
kevintongg,3115665349,0
helix4u,3115664924,0
xk44,3115664866,0
Zivotu,3115664334,0
lukabis,3115663649,0
mhidalg3,3115663570,0
dot-Justin,3115663358,0
dopenchills,3115661108,0
gariem,3115660460,0
dimaosipa,3115659870,0
dimaosipa,3115659618,0
crowsyndrome,3115658861,0
nfcampos,3115658682,0
kenstauf,3115658257,0
jimaaa17,3115656951,0
venkywonka,3115656271,0
Codys12,3115652011,0
did88,3115650874,0
Banjoei,3115648498,0
edgarc96,3115643211,0
jadrk040507,3115643059,0
ruizTechServices,3115642540,0
sxfoster,3115642205,0
leynos,3128471092,0
J-Rosales,3128471102,0
teslimni,3128471259,0
Deathsgift66,3128471428,0
inan3,3128471862,0
AntGod6123,3128474955,0
robinwojcik3,3128475001,0
phidesigner,3128475385,0
Krealer,3128476388,0
scottfalconer,3128476791,0
scottfp,3128478411,0
ReeceGz,3128478547,0
EliPeixoto,3127041316,0
Tiagobuzzz,3127041707,0
da-beda,3127044284,0
McNamara84,3127046352,0
Theonlymore,3127046430,0
unnamedmistress,3127046965,0
keikuma,3127052700,0
mrjoncastro,3127053597,0
TonyDeRosia,3127054837,0
unnamedmistress,3127055041,0
JasonSemaan1,3127055171,0
tinystork,3127057131,0
clementfrg,3127062487,0
Tiagobuzzz,3127062617,0
Tiagobuzzz,3127063252,0
MontrealAI,3127064807,0
d9705996,3127064855,0
Andrz98,3127065092,0
balureddy003,3127067564,0
Luna-leo,3127068040,0
CircusHan,3127068355,0
Zaaees,3127071674,0
tcupis,3127071705,0
SavaSova,3127076514,0
n47h4ni3l,3127078639,0
suchokrates1,3127080423,0
fahied,3127081041,0
Tiagobuzzz,3127081548,0
Pedruzz30,3127082284,0
DanDirector,3127083421,0
jordyorel,3127085744,0
suranig,3127085844,0
rcortese,3127086006,0
MoinsenWerner,3127093566,0
suchokrates1,3127095180,0
domvads,3127097186,0
jacoblimjy,3127099300,0
tech-envision,3127100261,0
fanguitocoder,3127100663,0
jrcosta,3127101416,0
jrcosta,3127102022,0
darwin-xu,3127104022,0
theyatokami,3127107710,0
MattHeard,3127108989,0
gprimoli,3127109216,0
doramusuko2383,3127114285,0
nkotak,3127115315,0
leonardosouza,3127116427,0
raulimao,3127116467,0
mmiguel40,3127118356,0
PaxGebert,3127119374,0
leonardosouza,3127119470,0
tinystork,3127119936,0
yuvalraviv1,3127127652,0
NathanNeurotic,3127128542,0
steven12138,3127128997,0
douglaslpo,3127129010,0
monica-domingo,3127129345,0
okamotomiak,3127140698,0
ssyounge,3127144059,0
jeelojacko,3127144651,0
n47h4ni3l,3127147592,0
locksmyth,3127148252,0
Se-Gu,3127149582,0
foo614,3127151100,0
unnamedmistress,3127152418,0
unnamedmistress,3127154032,0
jepl1-ua,3127160141,0
fortenemy,3127160726,0
brunomaffei,3127161479,0
hugoguerrap,3127164374,0
suranig,3127165303,0
sayuru-akash,3127168110,0
NathanNeurotic,3127175214,0
Mohammedareebali,3127183530,0
ihocan,3127183744,0
Federolla12,3127186158,0
LEE-HYUNSANG,3127190925,0
ltnalsxl,3127193363,0
MohsenBlur,3127194634,0
LukaHenig,3127195045,0
HwMex0,3127195189,0
max-pantom,3127195425,0
theyatokami,3127196015,0
Monarch34,3127200063,0
audreyarchibald,3127201717,0
bgelb,3127205195,0
rickshf,3127205281,0
Mukaram01,3127205615,0
gabbya97,3127209781,0
amitdeliwala,3127213800,0
TonyDeRosia,3127219449,0
al-cisc0,3127220229,0
AminMortezaie,3127220286,0
Ernest-NA,3127223000,0
Drakonis96,3127224040,0
romandots,3127224444,0
IllusionCIS7,3127225202,0
TheJollyCoder,3127226288,0
koadaboa,3101748885,0
MysterionRise,3101784578,0
georgi,3101785936,0
georgi,3101787861,0
ianwagner,3101801109,0
brianfong96,3101805735,0
bassyboi,3101809673,0
aitorbarbosa,3101895017,0
Bijikyu,3101900577,0
Bijikyu,3101911038,0
Bijikyu,3101911929,0
vprndsg,3101920087,0
mphilips22,3101930828,0
maxaeon,3101948440,0
MontrealAI,3101955134,0
fireharp,3101961138,0
jwiedeman,3101967766,0
jwiedeman,3101969447,0
serversorcerer,3101997173,0
ianwagner,3102010459,0
ianwagner,3102014225,0
maxaeon,3102014426,0
herbdankerson,3102026660,0
fpgaminer,3102030071,0
gerswin,3102034363,0
flyblackbox,3102056867,0
mphilips22,3102059334,0
dschwartzAI,3102061176,0
maxaeon,3102065303,0
W1ndR1dr,3102086752,0
ianwagner,3102101535,0
koadaboa,3102119171,0
winhowes,3102126609,0
truthseeking2201,3102130548,0
JakobFerdinand,3102153451,0
koadaboa,3102155762,0
koadaboa,3102158139,0
markmangroup,3102225693,0
Raldaron,3102321463,0
davidyen1124,3102379203,0
siteschrift,3102409068,0
KristopherKubicki,3102598850,0
JakobFerdinand,3102632445,0
JakobFerdinand,3102643028,0
jorgeMFS,3102649439,0
FullStackChef,3102771353,0
casibbald,3102793984,0
inverted-capital,3102842084,0
Arnevv,3102877403,0
Altec-Dev,3102939721,0
abduljaleel,3103107658,0
MontrealAI,3103164129,0
BrandonEssex,3103203346,0
Sahand-Shahhosseini,3103244070,0
adamritter,3103302138,0
KristopherKubicki,3103302799,0
silentArtifact,3103314297,0
mbrt26,3103316823,0
mtahle,3103343931,0
Tosbaba1,3103352347,0
softmarshmallow,3103366848,0
tomasbacigalupo-tintin,3103367072,0
kruall,3103369991,0
ropazo,3103383553,0
cbusillo,3103402302,0
kruall,3103412319,0
kruall,3103416652,0
med-edu-science,3103465566,0
R41z0r,3103517419,0
mikhailhrytsavets,3103524734,0
estensen,3103530642,0
jritchie17,3103531158,0
scottfalconer,3103591342,0
kruall,3103597001,0
jasonlryan,3103597036,0
babygramps,3103631048,0
SherimaX,3103633865,0
kruall,3103673763,0
kfiresmith,3103681371,0
tunebuilder,3103708585,0
bardyaxy,3103709117,0
JVCarmich0959,3103723052,0
NathanWallerViz,3103724801,0
gagegreg,3103739755,0
Sahand-Shahhosseini,3103749591,0
vilosource,3103755190,0
vitarb,3103827698,0
BrandonEssex,3103837131,0
nospicyplease,3103859499,0
nicarq,3103863165,0
vprndsg,3103893220,0
ulrikhaaland,3103920807,0
JGAVEN,3103938343,0
willyogo,3103945474,0
JakobFerdinand,3103953004,0
Bijikyu,3103962711,0
TiancLD,3103968848,0
georgi,3104006672,0
ianwagner,3104012811,0
AndyJBen,3104027396,0
MuskanShinde99,3238381113,0
Ladvien,3240960434,0
mtinti,3225145379,0
BhavneetSinghYadav,3225148086,0
fotomash,3225149045,0
iamramakanthreddyk,3225151446,0
Ritvij98,3225152608,0
ClubBoss,3225153772,0
aalatief1982,3225154361,0
splotchysnow,3225160334,0
supermarsx,3225160423,0
supermarsx,3225163512,0
Bankeybiharidassa,3225164534,0
WiczusWolf,3225166815,0
ClubBoss,3225168459,0
EvenSol,3225168733,0
seutje,3225168805,0
Adlai-byte,3225168860,0
Randipa,3225169341,0
hemanthHemu33,3225169949,0
JWLBOYCE,3225170613,0
adrianwedd,3225172692,0
EvenSol,3225174342,0
PetarIvanov03,3225177443,0
supermarsx,3225179558,0
adrianwedd,3225181312,0
Zivotu,3225183048,0
black77dragon,3225183814,0
heinwaiyanhtet,3225184219,0
black77dragon,3225185969,0
MohammadaminKafi,3225187904,0
tagslut,3225189284,0
javiprieto89,3225189853,0
helloshowup,3225190036,0
tagslut,3225191372,0
bhavyabafnaa,3225193770,0
isacLima251,3225194504,0
seutje,3225196334,0
honigkuchenhengst,3225198614,0
juliuskrah,3225200346,0
supermarsx,3225201618,0
SupTan85,3225202417,0
xmarre,3225212318,0
supermarsx,3225212327,0
Tointer,3225216304,0
AmanYadav20-5-04,3225216372,0
Wmedrado,3225216727,0
BhavneetSinghYadav,3225217196,0
ClubBoss,3225218598,0
juliuskrah,3225219661,0
codedsleep,3225221295,0
livingcodez,3225221459,0
Zivotu,3225222411,0
Shaurya-Sethi,3225225168,0
zwiezhu,3225225486,0
amilajack,3225229056,0
wieslawsoltes,3225229319,0
BhavneetSinghYadav,3225229827,0
yatochka-dev,3225229882,0
hump-coder,3225232829,0
juliuskrah,3225235556,0
Wmedrado,3225236544,0
Angel-Abc,3225240045,0
tamnd,3225241120,0
sdrasco,3225241996,0
MusaebS,3225244278,0
AmirrezaFarnamTaheri,3225244738,0
Wmedrado,3225251195,0
Chepman32,3225254149,0
supermarsx,3225255549,0
seutje,3225256577,0
Randipa,3225256700,0
onedot9191,3225257627,0
mikerouse,3225265683,0
lempiji,3225267531,0
mattsq,3225268297,0
lempiji,3225268477,0
Franz-Josef-Danner,3225268485,0
honigkuchenhengst,3225272455,0
seutje,3225273139,0
bourumir-wyngs,3225273278,0
csisgpt,3225274008,0
DrunkOnJava,3225274372,0
DrunkOnJava,3225274827,0
DrunkOnJava,3225275768,0
DrunkOnJava,3225276015,0
Komzpa,3225285212,0
tamnd,3225287448,0
lempiji,3225287579,0
GD297,3225290185,0
danlukic01,3225291244,0
TheKnarf,3225291795,0
adrianwedd,3225293084,0
Khemrazzz,3225293564,0
csisgpt,3225295339,0
seutje,3225295619,0
sugi-cho,3225296437,0
Wmedrado,3225298180,0
adrianwedd,3225298434,0
Ladvien,3225299905,0
Ladvien,3225302016,0
SaeedAhmadMalakzai,3225309353,0
mattsq,3185654023,0
jiwoochris,3185677075,0
splanck,3185694407,0
ArjenSchwarz,3185730927,0
egem38,3185740907,0
brentjlaf,3185746503,0
sowahm808,3185773903,0
cguyeux,3185783776,0
Sebo1593,3185809904,0
cagecorn,3185860916,0
PKrokosz,3185920031,0
PKrokosz,3185930955,0
Matthes404,3185969302,0
ikegam,3185971753,0
SphaeroX,3185986931,0
ramasaraladevi,3186007779,0
joeloverbeck,3186028333,0
KyssK00L,3186037109,0
JoelJebitto,3186098882,0
jackandcarter,3186149393,0
jordyorel,3186183332,0
fenrick,3186185824,0
DavidKimDY,3186188900,0
fenrick,3186194163,0
JATQK,3186201520,0
JoelTodd,3186203803,0
Christopher-Schulze,3186206635,0
spigell,3186240653,0
pedrohenriquecavalcanti,3186254212,0
YaFuchs,3186264524,0
Sebo1593,3186303285,0
jon-neher,3186313173,0
Sebo1593,3186314236,0
joelaniol,3186319551,0
NexorAgent,3186402807,0
mrnosilrub,3186455431,0
PawelWielga,3186534672,0
ben-mansor,3186540452,0
aboldguess,3186545052,0
ozdemirci,3186577523,0
meistro57,3186592605,0
flutessources,3186607102,0
Yefym707,3186609354,0
Darkhey,3186614336,0
luckydizzier,3186706954,0
patmmccann,3090101833,0
BrandonEssex,3090104759,0
makimaki1006,3090110605,0
StuartLech,3090112766,0
aaronvstory,3090113386,0
nagisa77,3090115056,0
aaronvstory,3090117232,0
peter-lawrey,3090118666,0
guidotheelen,3090124817,0
mldangelo,3090153150,0
makimaki1006,3090153888,0
makimaki1006,3090155577,0
pdfinn,3090195440,0
pablo-albaladejo,3090215313,0
cajacko,3090232545,0
fsuels,3090237050,0
frostbytn,3090281875,0
dawmthedev,3090291509,0
PhyesGG,3090303489,0
jrkropp,3090314757,0
sbolel,3090316176,0
Cresus9,3090316720,0
jrkropp,3090336937,0
lumulumu,3090442045,0
inverted-capital,3090450739,0
PhyesGG,3090472518,0
pdfinn,3090515899,0
umutgolgeli,3090534645,0
estensen,3090545259,0
sebastiankunikowski,3090557715,0
PhyesGG,3090570699,0
D0bledore,3090571039,0
rdwr-taly,3090571073,0
pdfinn,3090573435,0
lhideki,3090597269,0
inverted-capital,3090618599,0
anzax,3090628745,0
PuZZleDucK,3090631743,0
nicetpad2,3090638742,0
CybotTM,3090656009,0
jwiedeman,3090697387,0
crowka,3090699531,0
sebastiankunikowski,3090708622,0
shahafp,3090711155,0
jwiedeman,3090712192,0
maitlandmarshall,3090712487,0
estensen,3090716625,0
sebastiankunikowski,3090733592,0
johann-DP,3090734343,0
stanislas-brossette,3090746621,0
Hans2711,3090755479,0
nicetpad2,3090776977,0
alexanderjeurissen,3090793041,0
durxniMustafa,3090793637,0
alexanderjeurissen,3090795479,0
tani,3090814347,0
PuZZleDucK,3090840058,0
alexanderjeurissen,3090840762,0
jalagon,3090853104,0
kraj1001,3090866099,0
Saifalhail,3090874666,0
nicetpad2,3090879222,0
jalagon,3090879992,0
michiel-dobbels,3090895527,0
Bijikyu,3090899629,0
atulsmadhugiri,3090927565,0
adamziel,3090958347,0
rheyse,3090973397,0
crowka,3090989822,0
cablehead,3090993582,0
gabriel-legros,3091033065,0
nagisa77,3091034601,0
Hans2711,3091038391,0
sunzhengqiao,3091043438,0
sunzhengqiao,3091045667,0
w3arecom,3091054428,0
jonhadfield,3091058933,0
BoweryJG,3091072340,0
rheyse,3091084292,0
nicetpad2,3091106544,0
w3arecom,3091122712,0
cablehead,3091123749,0
sbolel,3091132864,0
rdwr-taly,3091134406,0
markoub,3091149329,0
Kjrinverse,3091166800,0
w3arecom,3091172734,0
estensen,3091190622,0
jonhadfield,3091197683,0
jonhadfield,3091202069,0
sbolel,3091203027,0
alexanderjeurissen,3091228416,0
alexanderjeurissen,3091232788,0
tani,3091274497,0
sol-kismulet,3091282824,0
adamritter,3091292887,0
estensen,3091311222,0
FrankGoortani,3091322718,0
manojmobo,3091381624,0
gabriel-legros,3091388371,0
Dadudekc,3119290558,0
SpecSci,3070440487,0
Daniel-J-Mueller,3070440556,0
rakansens,3070440744,0
StephenMCode,3070441086,0
arockwell,3070441092,0
arockwell,3070443048,0
arockwell,3070443342,0
chintans,3070444513,0
arockwell,3070445820,0
RavenStorm-bit,3070448555,0
